x,y,velocity,orientation
273.0,363.0,2.23606797749979,0.4636476090008061
275.0,364.0,2.23606797749979,0.4636476090008061
277.0,366.0,2.8284271247461903,0.7853981633974483
279.0,367.0,2.23606797749979,0.4636476090008061
281.0,368.0,2.23606797749979,0.4636476090008061
283.0,369.0,2.23606797749979,0.4636476090008061
285.0,370.0,2.23606797749979,0.4636476090008061
287.0,372.0,2.8284271247461903,0.7853981633974483
289.0,373.0,2.23606797749979,0.4636476090008061
291.0,374.0,2.23606797749979,0.4636476090008061
293.0,375.0,2.23606797749979,0.4636476090008061
295.0,376.0,2.23606797749979,0.4636476090008061
297.0,377.0,2.23606797749979,0.4636476090008061
299.0,378.0,2.23606797749979,0.4636476090008061
301.0,379.0,2.23606797749979,0.4636476090008061
303.0,380.0,2.23606797749979,0.4636476090008061
305.0,382.0,2.8284271247461903,0.7853981633974483
307.0,383.0,2.23606797749979,0.4636476090008061
309.0,384.0,2.23606797749979,0.4636476090008061
311.0,384.0,2.0,0.0
313.0,386.0,2.8284271247461903,0.7853981633974483
315.0,387.0,2.23606797749979,0.4636476090008061
317.0,388.0,2.23606797749979,0.4636476090008061
319.0,389.0,2.23606797749979,0.4636476090008061
321.0,390.0,2.23606797749979,0.4636476090008061
323.0,390.0,2.0,0.0
325.0,391.0,2.23606797749979,0.4636476090008061
327.0,392.0,2.23606797749979,0.4636476090008061
329.0,393.0,2.23606797749979,0.4636476090008061
331.0,394.0,2.23606797749979,0.4636476090008061
333.0,395.0,2.23606797749979,0.4636476090008061
335.0,396.0,2.23606797749979,0.4636476090008061
337.0,396.0,2.0,0.0
339.0,397.0,2.23606797749979,0.4636476090008061
341.0,398.0,2.23606797749979,0.4636476090008061
343.0,399.0,2.23606797749979,0.4636476090008061
345.0,399.0,2.0,0.0
347.0,400.0,2.23606797749979,0.4636476090008061
349.0,400.0,2.0,0.0
351.0,401.0,2.23606797749979,0.4636476090008061
353.0,402.0,2.23606797749979,0.4636476090008061
355.0,402.0,2.0,0.0
357.0,402.0,2.0,0.0
359.0,403.0,2.23606797749979,0.4636476090008061
361.0,403.0,2.0,0.0
363.0,403.0,2.0,0.0
365.0,404.0,2.23606797749979,0.4636476090008061
367.0,404.0,2.0,0.0
369.0,404.0,2.0,0.0
371.0,404.0,2.0,0.0
373.0,403.0,2.23606797749979,-0.4636476090008061
375.0,403.0,2.0,0.0
377.0,403.0,2.0,0.0
379.0,402.0,2.23606797749979,-0.4636476090008061
381.0,401.0,2.23606797749979,-0.4636476090008061
383.0,400.0,2.23606797749979,-0.4636476090008061
385.0,398.0,2.8284271247461903,-0.7853981633974483
387.0,396.0,2.8284271247461903,-0.7853981633974483
388.0,394.0,2.23606797749979,-1.1071487177940904
389.0,392.0,2.23606797749979,-1.1071487177940904
389.0,390.0,2.0,-1.5707963267948966
390.0,388.0,2.23606797749979,-1.1071487177940904
390.0,386.0,2.0,-1.5707963267948966
391.0,384.0,2.23606797749979,-1.1071487177940904
391.0,382.0,2.0,-1.5707963267948966
391.0,380.0,2.0,-1.5707963267948966
392.0,378.0,2.23606797749979,-1.1071487177940904
393.0,376.0,2.23606797749979,-1.1071487177940904
394.0,374.0,2.23606797749979,-1.1071487177940904
395.0,372.0,2.23606797749979,-1.1071487177940904
396.0,370.0,2.23606797749979,-1.1071487177940904
397.0,368.0,2.23606797749979,-1.1071487177940904
398.0,366.0,2.23606797749979,-1.1071487177940904
400.0,364.0,2.8284271247461903,-0.7853981633974483
402.0,362.0,2.8284271247461903,-0.7853981633974483
403.0,360.0,2.23606797749979,-1.1071487177940904
405.0,358.0,2.8284271247461903,-0.7853981633974483
407.0,356.0,2.8284271247461903,-0.7853981633974483
409.0,354.0,2.8284271247461903,-0.7853981633974483
411.0,352.0,2.8284271247461903,-0.7853981633974483
413.0,350.0,2.8284271247461903,-0.7853981633974483
415.0,349.0,2.23606797749979,-0.4636476090008061
417.0,347.0,2.8284271247461903,-0.7853981633974483
419.0,345.0,2.8284271247461903,-0.7853981633974483
421.0,344.0,2.23606797749979,-0.4636476090008061
423.0,342.0,2.8284271247461903,-0.7853981633974483
425.0,341.0,2.23606797749979,-0.4636476090008061
427.0,339.0,2.8284271247461903,-0.7853981633974483
429.0,338.0,2.23606797749979,-0.4636476090008061
431.0,337.0,2.23606797749979,-0.4636476090008061
433.0,335.0,2.8284271247461903,-0.7853981633974483
435.0,334.0,2.23606797749979,-0.4636476090008061
437.0,333.0,2.23606797749979,-0.4636476090008061
439.0,332.0,2.23606797749979,-0.4636476090008061
441.0,331.0,2.23606797749979,-0.4636476090008061
443.0,329.0,2.8284271247461903,-0.7853981633974483
445.0,328.0,2.23606797749979,-0.4636476090008061
447.0,327.0,2.23606797749979,-0.4636476090008061
449.0,326.0,2.23606797749979,-0.4636476090008061
451.0,325.0,2.23606797749979,-0.4636476090008061
453.0,324.0,2.23606797749979,-0.4636476090008061
455.0,323.0,2.23606797749979,-0.4636476090008061
457.0,321.0,2.8284271247461903,-0.7853981633974483
459.0,320.0,2.23606797749979,-0.4636476090008061
461.0,319.0,2.23606797749979,-0.4636476090008061
463.0,318.0,2.23606797749979,-0.4636476090008061
465.0,317.0,2.23606797749979,-0.4636476090008061
467.0,316.0,2.23606797749979,-0.4636476090008061
469.0,315.0,2.23606797749979,-0.4636476090008061
471.0,314.0,2.23606797749979,-0.4636476090008061
473.0,313.0,2.23606797749979,-0.4636476090008061
475.0,312.0,2.23606797749979,-0.4636476090008061
477.0,311.0,2.23606797749979,-0.4636476090008061
479.0,310.0,2.23606797749979,-0.4636476090008061
481.0,310.0,2.0,0.0
483.0,309.0,2.23606797749979,-0.4636476090008061
485.0,308.0,2.23606797749979,-0.4636476090008061
487.0,307.0,2.23606797749979,-0.4636476090008061
489.0,306.0,2.23606797749979,-0.4636476090008061
491.0,305.0,2.23606797749979,-0.4636476090008061
493.0,304.0,2.23606797749979,-0.4636476090008061
495.0,303.0,2.23606797749979,-0.4636476090008061
497.0,302.0,2.23606797749979,-0.4636476090008061
499.0,302.0,2.0,0.0
501.0,301.0,2.23606797749979,-0.4636476090008061
503.0,300.0,2.23606797749979,-0.4636476090008061
505.0,299.0,2.23606797749979,-0.4636476090008061
507.0,298.0,2.23606797749979,-0.4636476090008061
509.0,297.0,2.23606797749979,-0.4636476090008061
511.0,297.0,2.0,0.0
513.0,296.0,2.23606797749979,-0.4636476090008061
515.0,295.0,2.23606797749979,-0.4636476090008061
517.0,294.0,2.23606797749979,-0.4636476090008061
519.0,293.0,2.23606797749979,-0.4636476090008061
521.0,293.0,2.0,0.0
523.0,292.0,2.23606797749979,-0.4636476090008061
525.0,291.0,2.23606797749979,-0.4636476090008061
527.0,290.0,2.23606797749979,-0.4636476090008061
529.0,289.0,2.23606797749979,-0.4636476090008061
531.0,289.0,2.0,0.0
533.0,288.0,2.23606797749979,-0.4636476090008061
535.0,287.0,2.23606797749979,-0.4636476090008061
537.0,286.0,2.23606797749979,-0.4636476090008061
539.0,286.0,2.0,0.0
541.0,285.0,2.23606797749979,-0.4636476090008061
543.0,284.0,2.23606797749979,-0.4636476090008061
545.0,283.0,2.23606797749979,-0.4636476090008061
547.0,283.0,2.0,0.0
549.0,282.0,2.23606797749979,-0.4636476090008061
551.0,281.0,2.23606797749979,-0.4636476090008061
553.0,281.0,2.0,0.0
555.0,280.0,2.23606797749979,-0.4636476090008061
557.0,279.0,2.23606797749979,-0.4636476090008061
559.0,278.0,2.23606797749979,-0.4636476090008061
561.0,278.0,2.0,0.0
563.0,277.0,2.23606797749979,-0.4636476090008061
565.0,276.0,2.23606797749979,-0.4636476090008061
567.0,276.0,2.0,0.0
569.0,275.0,2.23606797749979,-0.4636476090008061
571.0,274.0,2.23606797749979,-0.4636476090008061
573.0,274.0,2.0,0.0
575.0,273.0,2.23606797749979,-0.4636476090008061
577.0,272.0,2.23606797749979,-0.4636476090008061
579.0,272.0,2.0,0.0
581.0,271.0,2.23606797749979,-0.4636476090008061
583.0,270.0,2.23606797749979,-0.4636476090008061
585.0,270.0,2.0,0.0
587.0,269.0,2.23606797749979,-0.4636476090008061
589.0,268.0,2.23606797749979,-0.4636476090008061
591.0,268.0,2.0,0.0
593.0,267.0,2.23606797749979,-0.4636476090008061
595.0,266.0,2.23606797749979,-0.4636476090008061
597.0,266.0,2.0,0.0
599.0,265.0,2.23606797749979,-0.4636476090008061
601.0,264.0,2.23606797749979,-0.4636476090008061
603.0,264.0,2.0,0.0
605.0,263.0,2.23606797749979,-0.4636476090008061
607.0,262.0,2.23606797749979,-0.4636476090008061
609.0,262.0,2.0,0.0
611.0,261.0,2.23606797749979,-0.4636476090008061
613.0,261.0,2.0,0.0
615.0,260.0,2.23606797749979,-0.4636476090008061
617.0,259.0,2.23606797749979,-0.4636476090008061
619.0,259.0,2.0,0.0
621.0,258.0,2.23606797749979,-0.4636476090008061
623.0,257.0,2.23606797749979,-0.4636476090008061
625.0,257.0,2.0,0.0
627.0,256.0,2.23606797749979,-0.4636476090008061
629.0,256.0,2.0,0.0
631.0,255.0,2.23606797749979,-0.4636476090008061
633.0,254.0,2.23606797749979,-0.4636476090008061
635.0,254.0,2.0,0.0
637.0,253.0,2.23606797749979,-0.4636476090008061
639.0,253.0,2.0,0.0
641.0,252.0,2.23606797749979,-0.4636476090008061
643.0,251.0,2.23606797749979,-0.4636476090008061
645.0,251.0,2.0,0.0
647.0,250.0,2.23606797749979,-0.4636476090008061
649.0,250.0,2.0,0.0
651.0,249.0,2.23606797749979,-0.4636476090008061
653.0,248.0,2.23606797749979,-0.4636476090008061
655.0,248.0,2.0,0.0
657.0,247.0,2.23606797749979,-0.4636476090008061
659.0,247.0,2.0,0.0
661.0,246.0,2.23606797749979,-0.4636476090008061
663.0,246.0,2.0,0.0
665.0,245.0,2.23606797749979,-0.4636476090008061
667.0,244.0,2.23606797749979,-0.4636476090008061
669.0,244.0,2.0,0.0
671.0,243.0,2.23606797749979,-0.4636476090008061
673.0,243.0,2.0,0.0
675.0,242.0,2.23606797749979,-0.4636476090008061
677.0,241.0,2.23606797749979,-0.4636476090008061
679.0,241.0,2.0,0.0
681.0,240.0,2.23606797749979,-0.4636476090008061
683.0,240.0,2.0,0.0
685.0,239.0,2.23606797749979,-0.4636476090008061
687.0,239.0,2.0,0.0
689.0,238.0,2.23606797749979,-0.4636476090008061
691.0,238.0,2.0,0.0
693.0,237.0,2.23606797749979,-0.4636476090008061
695.0,237.0,2.0,0.0
697.0,236.0,2.23606797749979,-0.4636476090008061
699.0,235.0,2.23606797749979,-0.4636476090008061
701.0,235.0,2.0,0.0
703.0,234.0,2.23606797749979,-0.4636476090008061
705.0,234.0,2.0,0.0
707.0,233.0,2.23606797749979,-0.4636476090008061
709.0,233.0,2.0,0.0
711.0,232.0,2.23606797749979,-0.4636476090008061
713.0,232.0,2.0,0.0
715.0,231.0,2.23606797749979,-0.4636476090008061
717.0,231.0,2.0,0.0
719.0,230.0,2.23606797749979,-0.4636476090008061
721.0,229.0,2.23606797749979,-0.4636476090008061
723.0,229.0,2.0,0.0
725.0,228.0,2.23606797749979,-0.4636476090008061
727.0,228.0,2.0,0.0
729.0,227.0,2.23606797749979,-0.4636476090008061
731.0,227.0,2.0,0.0
733.0,226.0,2.23606797749979,-0.4636476090008061
735.0,226.0,2.0,0.0
737.0,225.0,2.23606797749979,-0.4636476090008061
739.0,225.0,2.0,0.0
741.0,224.0,2.23606797749979,-0.4636476090008061
743.0,224.0,2.0,0.0
745.0,223.0,2.23606797749979,-0.4636476090008061
747.0,223.0,2.0,0.0
749.0,222.0,2.23606797749979,-0.4636476090008061
751.0,222.0,2.0,0.0
753.0,221.0,2.23606797749979,-0.4636476090008061
755.0,221.0,2.0,0.0
757.0,220.0,2.23606797749979,-0.4636476090008061
759.0,220.0,2.0,0.0
761.0,219.0,2.23606797749979,-0.4636476090008061
763.0,219.0,2.0,0.0
765.0,218.0,2.23606797749979,-0.4636476090008061
767.0,218.0,2.0,0.0
769.0,217.0,2.23606797749979,-0.4636476090008061
771.0,217.0,2.0,0.0
773.0,216.0,2.23606797749979,-0.4636476090008061
775.0,216.0,2.0,0.0
777.0,215.0,2.23606797749979,-0.4636476090008061
779.0,215.0,2.0,0.0
781.0,214.0,2.23606797749979,-0.4636476090008061
783.0,214.0,2.0,0.0
785.0,213.0,2.23606797749979,-0.4636476090008061
787.0,213.0,2.0,0.0
789.0,212.0,2.23606797749979,-0.4636476090008061
791.0,212.0,2.0,0.0
793.0,211.0,2.23606797749979,-0.4636476090008061
795.0,210.0,2.23606797749979,-0.4636476090008061
797.0,210.0,2.0,0.0
799.0,210.0,2.0,0.0
801.0,209.0,2.23606797749979,-0.4636476090008061
803.0,209.0,2.0,0.0
805.0,208.0,2.23606797749979,-0.4636476090008061
807.0,208.0,2.0,0.0
809.0,207.0,2.23606797749979,-0.4636476090008061
811.0,207.0,2.0,0.0
813.0,206.0,2.23606797749979,-0.4636476090008061
815.0,206.0,2.0,0.0
817.0,205.0,2.23606797749979,-0.4636476090008061
819.0,205.0,2.0,0.0
821.0,204.0,2.23606797749979,-0.4636476090008061
823.0,204.0,2.0,0.0
825.0,203.0,2.23606797749979,-0.4636476090008061
827.0,203.0,2.0,0.0
829.0,202.0,2.23606797749979,-0.4636476090008061
831.0,202.0,2.0,0.0
833.0,201.0,2.23606797749979,-0.4636476090008061
835.0,201.0,2.0,0.0
837.0,200.0,2.23606797749979,-0.4636476090008061
839.0,200.0,2.0,0.0
841.0,200.0,2.0,0.0
843.0,199.0,2.23606797749979,-0.4636476090008061
845.0,199.0,2.0,0.0
847.0,198.0,2.23606797749979,-0.4636476090008061
849.0,198.0,2.0,0.0
851.0,197.0,2.23606797749979,-0.4636476090008061
853.0,197.0,2.0,0.0
855.0,196.0,2.23606797749979,-0.4636476090008061
857.0,196.0,2.0,0.0
859.0,195.0,2.23606797749979,-0.4636476090008061
861.0,195.0,2.0,0.0
863.0,194.0,2.23606797749979,-0.4636476090008061
865.0,194.0,2.0,0.0
867.0,193.0,2.23606797749979,-0.4636476090008061
869.0,193.0,2.0,0.0
871.0,192.0,2.23606797749979,-0.4636476090008061
873.0,193.0,2.23606797749979,0.4636476090008061
873.0,195.0,2.0,1.5707963267948966
875.0,194.0,2.23606797749979,-0.4636476090008061
877.0,193.0,2.23606797749979,-0.4636476090008061
879.0,191.0,2.8284271247461903,-0.7853981633974483
879.0,190.0,1.0,-1.5707963267948966
